scorer,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM
individuals,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4
bodyparts,Nose,Nose,head_base,head_base,head_device,head_device,head_center,head_center,right_ear,right_ear,left_ear,left_ear,body_center,body_center,tail_base,tail_base,perc25_bodylength,perc25_bodylength,perc75_bodylength,perc75_bodylength,tail_tip,tail_tip,perc25_tail,perc25_tail,tail_middle,tail_middle,perc75_tail,perc75_tail,FR_shoulder,FR_shoulder,FR_leg,FR_leg,FL_shoulder,FL_shoulder,FL_leg,FL_leg,BR_shoulder,BR_shoulder,BR_leg,BR_leg,BL_shoulder,BL_shoulder,BL_leg,BL_leg,Nose,Nose,head_base,head_base,head_device,head_device,head_center,head_center,right_ear,right_ear,left_ear,left_ear,body_center,body_center,tail_base,tail_base,perc25_bodylength,perc25_bodylength,perc75_bodylength,perc75_bodylength,tail_tip,tail_tip,perc25_tail,perc25_tail,tail_middle,tail_middle,perc75_tail,perc75_tail,FR_shoulder,FR_shoulder,FR_leg,FR_leg,FL_shoulder,FL_shoulder,FL_leg,FL_leg,BR_shoulder,BR_shoulder,BR_leg,BR_leg,BL_shoulder,BL_shoulder,BL_leg,BL_leg,Nose,Nose,head_base,head_base,head_device,head_device,head_center,head_center,right_ear,right_ear,left_ear,left_ear,body_center,body_center,tail_base,tail_base,perc25_bodylength,perc25_bodylength,perc75_bodylength,perc75_bodylength,tail_tip,tail_tip,perc25_tail,perc25_tail,tail_middle,tail_middle,perc75_tail,perc75_tail,FR_shoulder,FR_shoulder,FR_leg,FR_leg,FL_shoulder,FL_shoulder,FL_leg,FL_leg,BR_shoulder,BR_shoulder,BR_leg,BR_leg,BL_shoulder,BL_shoulder,BL_leg,BL_leg,Nose,Nose,head_base,head_base,head_device,head_device,head_center,head_center,right_ear,right_ear,left_ear,left_ear,body_center,body_center,tail_base,tail_base,perc25_bodylength,perc25_bodylength,perc75_bodylength,perc75_bodylength,tail_tip,tail_tip,perc25_tail,perc25_tail,tail_middle,tail_middle,perc75_tail,perc75_tail,FR_shoulder,FR_shoulder,FR_leg,FR_leg,FL_shoulder,FL_shoulder,FL_leg,FL_leg,BR_shoulder,BR_shoulder,BR_leg,BR_leg,BL_shoulder,BL_shoulder,BL_leg,BL_leg
coords,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data\lh87_Cam_1__23339300__20210524_153309284\img01479.png,501.4340623479619,563.3216376131434,483.3601517026227,575.5337394005347,487.0237822388401,570.8931407213261,495.3280114542663,567.7179942566042,,,,,475.30016452294444,583.3494845444653,466.018967164527,592.6306819028827,479.2080370949097,579.1973699367521,470.6595658437357,587.7458411879261,497.2819477402489,552.5749880402391,,,,,486.04681409584884,562.8331535416478,491.1758968465532,584.5706947232044,,,477.2541008089271,573.8240451503,,,482.8716676311271,595.5615863318566,,,467.48441937901396,579.1973699367521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\lh87_Cam_1__23339300__20210524_153309284\img02705.png,738.8578091664438,396.16571892054515,,,733.9144311040766,378.3057723726379,737.1037072733458,391.54126847510486,,,741.4092301018591,379.1030914149552,726.8980235316844,364.59188484478057,722.1141092777807,353.588882060802,,,724.6655302131961,359.32957916548645,755.9204366720337,376.71113428800334,731.0440825517344,349.12389542382516,739.4956644002976,358.0538686977788,747.628318631934,367.62169720558626,722.7519645116346,378.14630856417443,,,740.1335196341514,368.57848005636697,,,716.2139483646329,370.17311814100157,,,735.0306777633208,359.01065154855957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\lh87_Cam_1__23339300__20210524_153309284\img03128.png,772.1296426387686,431.6827498296435,759.8630405624087,412.34725842114403,763.6053937382474,420.03987328259007,769.2189235020053,426.2771285756544,769.0110149922365,412.97098395045043,,,753.2099682498067,399.04111379594013,744.8936278590543,381.1609819558223,756.1206873865701,405.0704605792356,748.6359810348929,389.68523085634354,741.7525693065529,356.5596524418918,740.6229877386422,373.7166461885662,737.5931753778365,367.49755765849136,735.679609676275,360.80007770302615,750.8286714803035,411.35010498594215,,,765.658805667405,403.53637837123273,,,742.2176258232768,398.11460888347517,,,759.4397171373301,387.1116060994966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\lh87_Cam_1__23339300__20210524_153309284\img04739.png,721.9446159022501,800.4478532244415,706.307070026726,810.1892752452598,711.9468406703577,805.0622110237765,716.5611984696926,802.4986789130348,710.3707730545568,815.6246698052594,,,698.616473694501,819.1616376328557,686.8242259850894,828.1340000204514,704.2562443381327,815.8290458888914,692.7203498397952,824.8014082764872,650.1657168014837,795.0644357918841,677.0828039642711,825.5704679097098,668.8795012098977,817.1108119442623,657.3436067115604,806.3439770791473,706.6118679391055,821.1963150876804,,,695.2838819505369,811.2146880895565,,,704.5125975492068,831.7229449754897,,,688.8750516736827,816.8544587331882,686.0551663518669,807.6257431345182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\lh87_Cam_1__23339300__20210524_153309284\img05216.png,718.2627429081975,806.2354811335155,707.4111298157982,820.4782233172896,709.8979578161398,814.1481156800567,714.4194632713061,809.8526854976486,712.1587105437229,824.5475782269393,,,698.3681189054654,827.4865567727975,684.3514519944497,831.5559116824472,705.150377088215,825.677954590731,691.1337101771992,830.1994600458974,649.0837094441517,796.9663949504244,675.3084410841168,823.8693524086644,665.8132796282674,814.8263414983317,658.1267203544846,807.8180080428237,708.767581452348,831.7819869552056,,,,,,,704.2460759971817,839.4685462289884,,,689.0990327223743,825.677954590731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\lh87_Cam_1__23339300__20210524_153309284\img06246.png,715.8768034291309,807.9734727326228,707.4111298157982,823.2859974637792,709.2500099361806,816.3079419465871,713.987498018,811.1485812575669,713.4546063036412,823.4676650936741,,,699.4480320387305,833.9660355723887,685.4313651277149,832.6358248157125,703.4225160749907,828.4857287372205,692.8615711904235,835.8150083388762,651.836373691562,799.0711113178756,674.2285279508516,824.9492655419297,665.5972970016144,816.1222372582499,658.1267203544846,807.8180080428237,708.767581452348,831.7819869552056,,,,,,,704.0300933705287,841.4123898688658,,,689.0990327223743,827.1898329773023,686.4493136499476,817.6348770140431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
