scorer,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM
individuals,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4
bodyparts,Nose,Nose,head_base,head_base,head_device,head_device,head_center,head_center,right_ear,right_ear,left_ear,left_ear,body_center,body_center,tail_base,tail_base,perc25_bodylength,perc25_bodylength,perc75_bodylength,perc75_bodylength,tail_tip,tail_tip,perc25_tail,perc25_tail,tail_middle,tail_middle,perc75_tail,perc75_tail,FR_shoulder,FR_shoulder,FR_leg,FR_leg,FL_shoulder,FL_shoulder,FL_leg,FL_leg,BR_shoulder,BR_shoulder,BR_leg,BR_leg,BL_shoulder,BL_shoulder,BL_leg,BL_leg,Nose,Nose,head_base,head_base,head_device,head_device,head_center,head_center,right_ear,right_ear,left_ear,left_ear,body_center,body_center,tail_base,tail_base,perc25_bodylength,perc25_bodylength,perc75_bodylength,perc75_bodylength,tail_tip,tail_tip,perc25_tail,perc25_tail,tail_middle,tail_middle,perc75_tail,perc75_tail,FR_shoulder,FR_shoulder,FR_leg,FR_leg,FL_shoulder,FL_shoulder,FL_leg,FL_leg,BR_shoulder,BR_shoulder,BR_leg,BR_leg,BL_shoulder,BL_shoulder,BL_leg,BL_leg,Nose,Nose,head_base,head_base,head_device,head_device,head_center,head_center,right_ear,right_ear,left_ear,left_ear,body_center,body_center,tail_base,tail_base,perc25_bodylength,perc25_bodylength,perc75_bodylength,perc75_bodylength,tail_tip,tail_tip,perc25_tail,perc25_tail,tail_middle,tail_middle,perc75_tail,perc75_tail,FR_shoulder,FR_shoulder,FR_leg,FR_leg,FL_shoulder,FL_shoulder,FL_leg,FL_leg,BR_shoulder,BR_shoulder,BR_leg,BR_leg,BL_shoulder,BL_shoulder,BL_leg,BL_leg,Nose,Nose,head_base,head_base,head_device,head_device,head_center,head_center,right_ear,right_ear,left_ear,left_ear,body_center,body_center,tail_base,tail_base,perc25_bodylength,perc25_bodylength,perc75_bodylength,perc75_bodylength,tail_tip,tail_tip,perc25_tail,perc25_tail,tail_middle,tail_middle,perc75_tail,perc75_tail,FR_shoulder,FR_shoulder,FR_leg,FR_leg,FL_shoulder,FL_shoulder,FL_leg,FL_leg,BR_shoulder,BR_shoulder,BR_leg,BR_leg,BL_shoulder,BL_shoulder,BL_leg,BL_leg
coords,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data\lh82__23339300__20210731_124431271short\img0016.png,288.13070549582153,534.5307200356257,,,268.3216266167804,538.0452340302943,,,271.5166393392064,548.2692747420575,,,254.90257318259123,551.1447861922409,,,260.9730973552006,546.1925164724806,250.58930600731617,557.055559728729,,,,,,,,,267.3631228000526,554.3397989146669,284.61619150115297,542.3585012055694,,,,,262.8901049886562,563.7650864458235,,,247.55404392101144,545.393763291874,,,,,461.76097111187045,193.74027927032108,455.9240822445884,200.99695191613114,,,,,,,470.2796737830387,183.32853156111543,,,466.3358299537941,189.16542042839734,473.750256352774,177.80715020017297,,,,,,,,,451.19146964949493,182.38200904209668,,,473.5925025996042,201.3124594224707,,,462.2342323713798,174.4943213836075,,,482.4267127771121,189.32317418156717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\lh82__23339300__20210731_124431271short\img0216.png,290.0951373843045,533.4656026475985,261.3796070150775,548.1604045736348,269.0640447195185,540.0715227794864,,,269.46848880922596,546.407813518236,,,253.5603546140673,553.4181777398313,,,257.2003514214341,550.7218838084485,251.13369007582276,557.867062726613,,,,,,,,,263.1321980704763,554.4966953123844,282.68032907300176,545.1944812491137,,,,,258.68331308369466,563.664094679086,,,246.6848050890411,548.2952192702039,,,,,459.22954755527013,193.93717192934056,452.3782421486179,202.1024263180905,,,,,,,470.3042604043793,186.89815952524577,,,464.1099294887759,190.65229947409634,477.1555658110315,183.89484756616534,,,,,,,,,451.53356066012657,184.7395290546567,,,467.6763624401839,205.85656626694103,,,467.5825089414626,176.85583516207058,,,479.59575677778435,197.50360488074858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\lh82__23339300__20210731_124431271short\img0613.png,290.0951373843045,533.4656026475985,261.3796070150775,548.1604045736348,269.0640447195185,540.0715227794864,,,269.46848880922596,546.407813518236,,,253.5603546140673,553.4181777398313,,,257.2003514214341,550.7218838084485,251.13369007582276,557.867062726613,,,,,,,,,264.88945506781056,555.7267752105184,282.68032907300176,545.1944812491137,,,,,258.68331308369466,563.664094679086,,,246.6848050890411,548.2952192702039,,,,,461.1765084329985,198.2204858603429,452.3782421486179,202.1024263180905,,,,,,,472.6406134576533,188.9749177948227,,,466.44628254204986,192.59926035182468,478.97272929691127,184.8034293091052,,,,,,,,,455.55727980743177,189.15264037750762,,,467.6763624401839,205.85656626694103,,,469.39967242734235,178.41340386425324,,,479.59575677778435,197.50360488074858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\lh82__23339300__20210731_124431271short\img0695.png,287.96921332302185,535.485230505817,261.3796070150775,548.1604045736348,268.1073788919413,538.5833759365886,,,269.46848880922596,546.7267021274284,,,253.5603546140673,553.4181777398313,,,257.2003514214341,550.7218838084485,251.13369007582276,557.867062726613,,,,,,,,,267.01537912909316,555.6204790074543,282.68032907300176,545.1944812491137,,,,,258.68331308369466,563.664094679086,,,246.15332407372046,547.7637382548833,,,,,454.9758261011485,192.18017050681905,445.5180566187595,190.18906114210563,,,,,,,475.05284552867585,190.85276426367676,488.99061108167007,192.01424472642628,465.2632244855013,191.01869004406956,482.3535798659585,191.68239316564072,,,,,,,,,459.6217479521465,179.90166275775272,,,460.11952529332484,203.7949751343143,,,478.039509575746,179.23795963618159,,,476.21432599142537,205.1223813774566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\lh82__23339300__20210731_124431271short\img0724.png,287.3781027303725,532.2341222462458,261.52738466323984,542.2492986471417,270.61959891070086,535.1844900288551,,,272.27626412431016,544.8055927013181,,,252.525911076931,551.3492906655588,,,256.4614631806225,546.879664956228,251.13369007582276,557.867062726613,,,,,,,,,266.86760148093083,553.9949248776687,284.74921614727435,539.5789306189453,,,,,259.274423676344,560.5607640676772,,,244.52776994393486,542.4437429210394,,,,,449.61640877961236,202.46884324589948,445.99162247084337,211.2195038407159,,,,,456.2375873765485,209.202416871248,467.49726641804574,190.76504792305653,487.9986313349951,190.24265224914572,458.4444425704167,195.37279098967406,478.0118919560479,190.66483324275526,437.439259009389,176.93755426872306,482.78746795932955,179.59857386480758,463.1624484382061,178.37893988326888,449.6355988247764,178.0463124337583,451.0769844393222,192.34929276271265,,,470.0672132581225,212.14489046307224,,,469.62584221934884,181.98453614687378,,,484.1910864988788,205.23007752228528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\lh82__23339300__20210731_124431271short\img1245.png,278.54475488394695,526.4071916574451,,,258.3235874347032,541.7217522991517,271.70524236434983,530.5703731911129,266.58306416589244,547.8194529705038,253.22784851346756,534.9361815712675,257.580162160834,554.6573520644768,,,,,,,,,,,,,,,265.31178500907424,555.2520922835721,,,247.0235232718906,537.1125156011624,,,262.1893988588234,559.7126439267877,,,244.49587734073515,541.2756971348301,,,,,390.2443863363141,112.60724390088097,376.0697444478737,122.37625385102234,,,,,392.1598784834007,116.82132662447137,403.07818372179395,96.51710986535399,417.06127639552574,94.02697007414149,394.4584690599045,103.2213323801569,409.9739554513055,94.02697007414149,445.21901095769795,132.3368130158724,434.68380414872195,94.98471614768476,445.4105601724066,109.73400568025116,452.1147826872095,121.80160620689638,383.9232622509285,99.0072496565665,,,401.1626915747074,112.032596256755,,,396.948608851117,85.79035384166934,,,414.3795873896046,107.4354151037473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
